Microsoft Windows [Version 10.0.15063]
R2: 0.04017 TIME: 2017-08-31T01:48:32.475000-07:00
R2: 0.02801 TIME: 2017-08-31T01:48:33.882000-07:00
R2: 0.02801 TIME: 2017-08-31T01:48:35.118000-07:00
R2: 0.01586 TIME: 2017-08-31T01:48:36.508000-07:00
R2: 0.00373 TIME: 2017-08-31T01:48:37.729000-07:00
R2: 0.01586 TIME: 2017-08-31T01:48:40.527000-07:00
R2: 0.00370 TIME: 2017-08-31T01:48:41.918000-07:00
R2: 0.01583 TIME: 2017-08-31T01:48:43.152000-07:00
R2: 0.00361 TIME: 2017-08-31T01:48:44.543000-07:00
R2: 0.00361 TIME: 2017-08-31T01:48:47.200000-07:00
R2: 0.00361 TIME: 2017-08-31T01:48:48.513000-07:00
R2: 0.01575 TIME: 2017-08-31T01:48:49.811000-07:00
R2: 0.00359 TIME: 2017-08-31T01:48:51.061000-07:00
R2: 0.00357 TIME: 2017-08-31T01:48:52.296000-07:00
R2: 0.00357 TIME: 2017-08-31T01:48:53.546000-07:00
R2: 0.01571 TIME: 2017-08-31T01:48:54.938000-07:00
R2: 0.00357 TIME: 2017-08-31T01:48:56.172000-07:00
R2: 0.06307 TIME: 2017-08-31T02:23:15.176000-07:00
R2: 0.01460 TIME: 2017-08-31T02:23:16.598000-07:00
R2: 0.04391 TIME: 2017-08-31T02:23:38.763000-07:00
R2: 0.01968 TIME: 2017-08-31T02:23:39.983000-07:00
R2: 0.00757 TIME: 2017-08-31T02:23:41.374000-07:00
R2: 0.00755 TIME: 2017-08-31T02:23:42.608000-07:00
R1: 0.32581 TIME: 2017-08-31T03:24:23.861000-07:00
R1: 0.24015 TIME: 2017-08-31T03:24:25.112000-07:00
R1: 0.00848 TIME: 2017-08-31T03:36:46.998000-07:00
R1: 0.00848 TIME: 2017-08-31T03:36:48.217000-07:00
R1: 0.00848 TIME: 2017-08-31T03:36:49.435000-07:00
R1: 0.00844 TIME: 2017-08-31T03:36:50.671000-07:00
R1: 0.00844 TIME: 2017-08-31T03:36:51.937000-07:00
R1: 0.00843 TIME: 2017-08-31T03:36:53.359000-07:00
R1: 0.00843 TIME: 2017-08-31T03:36:54.609000-07:00
R1: 0.00841 TIME: 2017-08-31T03:36:56.001000-07:00
R1: 0.00841 TIME: 2017-08-31T03:36:57.267000-07:00
R1: 0.00841 TIME: 2017-08-31T03:36:58.501000-07:00
R1: 0.00840 TIME: 2017-08-31T03:36:59.895000-07:00
R1: 0.00840 TIME: 2017-08-31T03:37:01.129000-07:00
R1: 0.00837 TIME: 2017-08-31T03:37:02.551000-07:00
R1: 0.00837 TIME: 2017-08-31T03:37:03.801000-07:00
R1: 0.00836 TIME: 2017-08-31T03:37:05.192000-07:00
R1: 0.00836 TIME: 2017-08-31T03:37:06.411000-07:00
R1: 0.00836 TIME: 2017-08-31T03:37:07.630000-07:00
R1: 0.00835 TIME: 2017-08-31T03:37:09.021000-07:00
R1: 0.00835 TIME: 2017-08-31T03:37:10.271000-07:00
R1: 0.00835 TIME: 2017-08-31T03:37:11.521000-07:00
R1: 0.00832 TIME: 2017-08-31T03:37:12.897000-07:00
R1: 0.00832 TIME: 2017-08-31T03:37:14.131000-07:00
R1: 0.00831 TIME: 2017-08-31T03:37:15.538000-07:00
R1: 0.00831 TIME: 2017-08-31T03:37:16.960000-07:00
R2: 0.07150 TIME: 2017-08-31T03:51:39.984000-07:00
R2: 0.07150 TIME: 2017-08-31T03:51:41.250000-07:00
R2: 0.07150 TIME: 2017-08-31T03:51:42.703000-07:00
R2: 0.07150 TIME: 2017-08-31T03:51:43.969000-07:00
R2: 0.07147 TIME: 2017-08-31T03:51:45.361000-07:00
R2: 0.05794 TIME: 2017-08-31T03:54:56.621000-07:00
R2: 0.05794 TIME: 2017-08-31T03:54:57.871000-07:00
R2: 0.05791 TIME: 2017-08-31T03:54:59.309000-07:00
R2: 0.05791 TIME: 2017-08-31T03:55:00.544000-07:00
R2: 0.04575 TIME: 2017-08-31T03:55:01.841000-07:00
R2: 0.03358 TIME: 2017-08-31T03:55:03.263000-07:00
R2: 0.03358 TIME: 2017-08-31T03:55:04.498000-07:00
R2: 0.03358 TIME: 2017-08-31T03:55:05.812000-07:00
R2: 0.03354 TIME: 2017-08-31T03:55:07.250000-07:00
R2: 0.03354 TIME: 2017-08-31T03:55:09.626000-07:00
R2: 0.03352 TIME: 2017-08-31T03:55:10.925000-07:00
R2: 0.03352 TIME: 2017-08-31T03:55:12.175000-07:00
R2: 0.03349 TIME: 2017-08-31T03:55:13.565000-07:00
R2: 0.03349 TIME: 2017-08-31T03:55:14.801000-07:00
R1: 0.03533 TIME: 2017-08-31T04:54:00.801000-07:00
R1: 0.02311 TIME: 2017-08-31T04:54:02.067000-07:00
R1: 0.02311 TIME: 2017-08-31T04:54:03.458000-07:00
R1: 0.02311 TIME: 2017-08-31T04:54:04.708000-07:00
R1: 0.02294 TIME: 2017-08-31T04:54:06.086000-07:00
R1: 0.03516 TIME: 2017-08-31T04:54:07.289000-07:00
R1: 0.02294 TIME: 2017-08-31T04:54:08.570000-07:00
R1: 0.02278 TIME: 2017-08-31T04:54:09.962000-07:00
R1: 0.02278 TIME: 2017-08-31T04:54:11.259000-07:00
R1: 0.02278 TIME: 2017-08-31T04:54:12.666000-07:00
R1: 0.02278 TIME: 2017-08-31T04:54:13.916000-07:00
R1: 0.02261 TIME: 2017-08-31T04:54:15.652000-07:00
R1: 0.08375 TIME: 2017-08-31T04:54:16.902000-07:00
R1: 0.07152 TIME: 2017-08-31T04:54:18.261000-07:00
R1: 0.07152 TIME: 2017-08-31T04:54:19.496000-07:00
R1: 0.07135 TIME: 2017-08-31T04:54:21.185000-07:00
R1: 0.07135 TIME: 2017-08-31T04:54:22.435000-07:00
R1: 0.08358 TIME: 2017-08-31T04:54:23.654000-07:00
R1: 0.07133 TIME: 2017-08-31T04:54:25.060000-07:00
R1: 0.07133 TIME: 2017-08-31T04:54:26.279000-07:00
R1: 0.07133 TIME: 2017-08-31T04:54:27.514000-07:00
R1: 0.02901 TIME: 2017-08-31T04:54:28.749000-07:00
R1: 0.02901 TIME: 2017-08-31T04:54:29.984000-07:00
R1: 0.12671 TIME: 2017-08-31T04:54:38.408000-07:00
R1: 0.12671 TIME: 2017-08-31T04:54:39.643000-07:00
R1: 0.12671 TIME: 2017-08-31T04:54:41.050000-07:00
R1: 0.11446 TIME: 2017-08-31T04:54:42.332000-07:00
R1: 0.08997 TIME: 2017-08-31T04:54:43.598000-07:00
R1: 0.06532 TIME: 2017-08-31T04:54:45.021000-07:00
R1: 0.04086 TIME: 2017-08-31T04:54:46.240000-07:00
R1: 0.04069 TIME: 2017-08-31T04:54:47.646000-07:00
R1: 0.04069 TIME: 2017-08-31T04:54:48.881000-07:00
R1: 0.04068 TIME: 2017-08-31T04:54:50.273000-07:00
R1: 0.04068 TIME: 2017-08-31T04:54:51.492000-07:00
R1: 0.04068 TIME: 2017-08-31T04:54:52.773000-07:00
R1: 0.02828 TIME: 2017-08-31T04:54:54.195000-07:00
R1: 0.02828 TIME: 2017-08-31T04:54:55.417000-07:00
R1: 0.02828 TIME: 2017-08-31T04:54:56.651000-07:00
R1: 0.02812 TIME: 2017-08-31T04:54:58.089000-07:00
R1: 0.02811 TIME: 2017-08-31T04:54:59.495000-07:00
R1: 0.02811 TIME: 2017-08-31T04:55:00.714000-07:00
R1: 0.04034 TIME: 2017-08-31T04:55:02.121000-07:00
R1: 0.04034 TIME: 2017-08-31T04:55:03.371000-07:00
R1: 0.02811 TIME: 2017-08-31T04:55:04.621000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:06.044000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:07.294000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:08.576000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:09.985000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:11.266000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:12.719000-07:00
R1: 0.04031 TIME: 2017-08-31T04:55:13.969000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:15.377000-07:00
R1: 0.02808 TIME: 2017-08-31T04:55:16.612000-07:00
R1: 0.12598 TIME: 2017-08-31T04:55:18.034000-07:00
R1: 0.12598 TIME: 2017-08-31T04:55:19.268000-07:00
R1: 0.12598 TIME: 2017-08-31T04:55:20.534000-07:00
R1: 0.12597 TIME: 2017-08-31T04:55:21.753000-07:00
R1: 0.11372 TIME: 2017-08-31T04:55:22.988000-07:00
R1: 0.10146 TIME: 2017-08-31T04:55:24.378000-07:00
R1: 0.08922 TIME: 2017-08-31T04:55:25.613000-07:00
R1: 0.08921 TIME: 2017-08-31T04:55:27.035000-07:00
R1: 0.08921 TIME: 2017-08-31T04:55:28.457000-07:00
R1: 0.08921 TIME: 2017-08-31T04:55:29.676000-07:00
R1: 0.01474 TIME: 2017-08-31T04:55:30.928000-07:00
R1: 0.01474 TIME: 2017-08-31T04:55:32.178000-07:00
R1: 0.01473 TIME: 2017-08-31T04:55:33.568000-07:00
R1: 0.01473 TIME: 2017-08-31T04:55:34.789000-07:00
R1: 0.06367 TIME: 2017-08-31T04:55:36.195000-07:00
R1: 0.05142 TIME: 2017-08-31T04:55:37.429000-07:00
R1: 0.05142 TIME: 2017-08-31T04:55:38.680000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:40.118000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:41.399000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:42.634000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:44.056000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:45.293000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:46.637000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:48.231000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:49.559000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:50.811000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:52.295000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:53.561000-07:00
R1: 0.05141 TIME: 2017-08-31T04:55:54.812000-07:00
R1: 0.05140 TIME: 2017-08-31T04:55:56.484000-07:00
R1: 0.05140 TIME: 2017-08-31T04:55:57.734000-07:00
R1: 0.05140 TIME: 2017-08-31T04:55:59.124000-07:00
R1: 0.05140 TIME: 2017-08-31T04:56:00.564000-07:00
R1: 0.05140 TIME: 2017-08-31T04:56:01.829000-07:00
R1: 0.05140 TIME: 2017-08-31T04:56:03.689000-07:00
R1: 0.05140 TIME: 2017-08-31T04:56:04.908000-07:00
R1: 0.03916 TIME: 2017-08-31T04:56:06.315000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:07.518000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:08.737000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:10.177000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:11.489000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:12.724000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:14.130000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:15.351000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:16.569000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:17.960000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:19.179000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:20.570000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:21.836000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:23.258000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:24.461000-07:00
R1: 0.01469 TIME: 2017-08-31T04:56:25.681000-07:00
R1: 0.11624 TIME: 2017-08-31T06:54:37.535000-07:00
R1: 0.11624 TIME: 2017-08-31T06:54:38.848000-07:00
R1: 0.09159 TIME: 2017-08-31T06:54:40.600000-07:00
R1: 0.09159 TIME: 2017-08-31T06:54:41.913000-07:00
R1: 0.07935 TIME: 2017-08-31T06:54:43.366000-07:00
R1: 0.07935 TIME: 2017-08-31T06:54:44.601000-07:00
R1: 0.07935 TIME: 2017-08-31T06:54:45.883000-07:00
R1: 0.09142 TIME: 2017-08-31T06:54:47.289000-07:00
R1: 0.06694 TIME: 2017-08-31T06:54:48.524000-07:00
R1: 0.05470 TIME: 2017-08-31T06:54:49.791000-07:00
R1: 0.05470 TIME: 2017-08-31T06:54:51.041000-07:00
R1: 0.05470 TIME: 2017-08-31T06:54:52.291000-07:00
R1: 0.01800 TIME: 2017-08-31T06:54:53.713000-07:00
R1: 0.01800 TIME: 2017-08-31T06:54:54.964000-07:00
R1: 0.01800 TIME: 2017-08-31T06:54:56.339000-07:00
R1: 0.01800 TIME: 2017-08-31T06:54:57.590000-07:00
R1: 0.01800 TIME: 2017-08-31T06:54:58.826000-07:00
R1: 0.01800 TIME: 2017-08-31T06:55:00.250000-07:00
R1: 0.01800 TIME: 2017-08-31T06:55:01.500000-07:00
R1: 0.01800 TIME: 2017-08-31T06:55:02.797000-07:00
R1: 0.09049 TIME: 2017-08-31T06:56:01.662000-07:00
R2: 0.05711 TIME: 2017-08-31T07:02:36.491000-07:00
R2: 0.03283 TIME: 2017-08-31T07:02:37.741000-07:00
R1: 0.02522 TIME: 2017-08-31T07:33:58.543000-07:00
R1: 0.02522 TIME: 2017-08-31T07:33:59.777000-07:00
R1: 0.02522 TIME: 2017-08-31T07:34:01.232000-07:00
R1: 0.01302 TIME: 2017-08-31T07:34:02.482000-07:00
R1: 0.01302 TIME: 2017-08-31T07:34:03.763000-07:00
R1: 0.00082 TIME: 2017-08-31T07:34:05.202000-07:00
R1: 0.00082 TIME: 2017-08-31T07:34:06.499000-07:00
R1: 0.04674 TIME: 2017-08-31T07:43:25.834000-07:00
R1: 0.01793 TIME: 2017-08-31T07:55:32.635000-07:00
R1: 0.00573 TIME: 2017-08-31T07:55:34.072000-07:00
R1: 0.01792 TIME: 2017-08-31T07:55:35.341000-07:00
R1: 0.01791 TIME: 2017-08-31T07:55:36.794000-07:00
R1: 0.01791 TIME: 2017-08-31T07:55:38.075000-07:00
R1: 0.01791 TIME: 2017-08-31T07:55:39.685000-07:00
R1: 0.01791 TIME: 2017-08-31T07:55:41.015000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:42.421000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:43.687000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:44.984000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:46.422000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:47.719000-07:00
R1: 0.01790 TIME: 2017-08-31T07:55:49-07:00
R1: 0.01789 TIME: 2017-08-31T07:55:50.425000-07:00
R1: 0.01789 TIME: 2017-08-31T07:55:51.722000-07:00
R1: 0.01789 TIME: 2017-08-31T07:55:53.081000-07:00
R1: 0.01786 TIME: 2017-08-31T07:55:54.597000-07:00
R1: 0.01786 TIME: 2017-08-31T07:55:55.848000-07:00
R1: 0.01785 TIME: 2017-08-31T07:55:57.254000-07:00
R1: 0.01785 TIME: 2017-08-31T07:55:58.551000-07:00
R1: 0.01785 TIME: 2017-08-31T07:55:59.802000-07:00
R1: 0.01783 TIME: 2017-08-31T07:56:01.209000-07:00
R1: 0.01783 TIME: 2017-08-31T07:56:02.459000-07:00
R1: 0.01783 TIME: 2017-08-31T07:56:03.772000-07:00
R1: 0.01781 TIME: 2017-08-31T07:56:05.179000-07:00
R1: 0.01781 TIME: 2017-08-31T07:56:06.413000-07:00
R1: 0.01781 TIME: 2017-08-31T07:56:07.663000-07:00
R1: 0.01779 TIME: 2017-08-31T07:56:09.288000-07:00
R1: 0.01779 TIME: 2017-08-31T07:56:10.554000-07:00
R1: 0.01779 TIME: 2017-08-31T07:56:11.851000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:13.289000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:14.540000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:15.760000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:17.166000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:18.463000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:19.776000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:21.059000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:22.325000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:23.872000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:25.170000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:26.592000-07:00
R1: 0.01776 TIME: 2017-08-31T07:56:27.842000-07:00
R1: 0.01774 TIME: 2017-08-31T07:56:29.249000-07:00
R1: 0.01774 TIME: 2017-08-31T07:56:30.485000-07:00
R1: 0.01774 TIME: 2017-08-31T07:56:31.766000-07:00
R1: 0.01772 TIME: 2017-08-31T07:56:33.157000-07:00
R1: 0.01772 TIME: 2017-08-31T07:56:34.469000-07:00
R1: 0.01772 TIME: 2017-08-31T07:56:35.752000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:37.159000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:38.409000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:39.850000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:41.303000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:42.554000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:43.819000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:45.540000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:46.821000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:48.290000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:49.509000-07:00
R1: 0.01769 TIME: 2017-08-31T07:56:50.776000-07:00
R1: 0.01767 TIME: 2017-08-31T07:56:52.026000-07:00
R1: 0.01767 TIME: 2017-08-31T07:56:53.245000-07:00
R1: 0.01764 TIME: 2017-08-31T07:56:54.620000-07:00
R1: 0.01764 TIME: 2017-08-31T07:56:55.856000-07:00
R1: 0.01763 TIME: 2017-08-31T07:56:57.278000-07:00
R1: 0.01763 TIME: 2017-08-31T07:56:58.559000-07:00
R1: 0.15198 TIME: 2017-08-31T07:56:59.811000-07:00
R1: 0.13974 TIME: 2017-08-31T07:57:01.233000-07:00
R1: 0.11529 TIME: 2017-08-31T07:57:02.483000-07:00
R1: 0.10307 TIME: 2017-08-31T07:57:03.827000-07:00
R1: 0.10305 TIME: 2017-08-31T07:57:05.252000-07:00
R1: 0.10305 TIME: 2017-08-31T07:57:06.517000-07:00
R1: 0.10305 TIME: 2017-08-31T07:57:07.767000-07:00
R1: 0.10304 TIME: 2017-08-31T07:57:09.174000-07:00
R1: 0.09082 TIME: 2017-08-31T07:57:10.754000-07:00
R1: 0.09082 TIME: 2017-08-31T07:57:12.004000-07:00
R1: 0.07858 TIME: 2017-08-31T07:57:13.395000-07:00
R1: 0.04196 TIME: 2017-08-31T07:57:14.676000-07:00
R1: 0.04196 TIME: 2017-08-31T07:57:15.912000-07:00
R1: 0.04195 TIME: 2017-08-31T07:57:17.318000-07:00
R1: 0.04195 TIME: 2017-08-31T07:57:18.568000-07:00
R1: 0.04195 TIME: 2017-08-31T07:57:19.835000-07:00
R1: 0.06636 TIME: 2017-08-31T07:57:21.085000-07:00
R1: 0.06636 TIME: 2017-08-31T07:57:22.320000-07:00
R1: 0.06633 TIME: 2017-08-31T07:57:23.944000-07:00
R1: 0.06633 TIME: 2017-08-31T07:57:25.227000-07:00
R1: 0.06632 TIME: 2017-08-31T07:57:26.665000-07:00
R1: 0.05412 TIME: 2017-08-31T07:57:27.899000-07:00
R1: 0.05410 TIME: 2017-08-31T07:57:29.290000-07:00
R1: 0.05410 TIME: 2017-08-31T07:57:30.589000-07:00
R1: 0.05410 TIME: 2017-08-31T07:57:31.965000-07:00
R1: 0.05408 TIME: 2017-08-31T07:57:33.355000-07:00
R1: 0.05408 TIME: 2017-08-31T07:57:34.605000-07:00
R1: 0.05408 TIME: 2017-08-31T07:57:35.857000-07:00
R1: 0.05405 TIME: 2017-08-31T07:57:37.248000-07:00
R1: 0.05405 TIME: 2017-08-31T07:57:38.576000-07:00
R1: 0.05403 TIME: 2017-08-31T07:57:41.140000-07:00
R1: 0.05402 TIME: 2017-08-31T07:57:42.578000-07:00
R1: 0.05402 TIME: 2017-08-31T07:57:43.844000-07:00
R1: 0.05401 TIME: 2017-08-31T07:57:45.283000-07:00
R1: 0.05401 TIME: 2017-08-31T07:57:46.548000-07:00
R1: 0.05401 TIME: 2017-08-31T07:57:47.798000-07:00
R1: 0.05398 TIME: 2017-08-31T07:57:49.252000-07:00
R1: 0.05398 TIME: 2017-08-31T07:57:50.503000-07:00
R1: 0.05398 TIME: 2017-08-31T07:57:51.784000-07:00
R1: 0.05397 TIME: 2017-08-31T07:57:53.269000-07:00
R1: 0.05397 TIME: 2017-08-31T07:57:54.551000-07:00
R1: 0.05397 TIME: 2017-08-31T07:57:56.021000-07:00
R1: 0.05395 TIME: 2017-08-31T07:57:57.474000-07:00
R1: 0.05395 TIME: 2017-08-31T07:57:58.693000-07:00
R1: 0.05395 TIME: 2017-08-31T07:57:59.976000-07:00
R1: 0.05392 TIME: 2017-08-31T07:58:01.382000-07:00
R1: 0.05392 TIME: 2017-08-31T07:58:02.679000-07:00
R1: 0.05392 TIME: 2017-08-31T07:58:03.976000-07:00
R1: 0.05390 TIME: 2017-08-31T07:58:05.400000-07:00
R1: 0.05390 TIME: 2017-08-31T07:58:06.650000-07:00
R1: 0.05390 TIME: 2017-08-31T07:58:07.931000-07:00
R1: 0.15162 TIME: 2017-08-31T07:58:09.541000-07:00
R1: 0.12716 TIME: 2017-08-31T07:58:10.777000-07:00
R1: 0.10271 TIME: 2017-08-31T07:58:12.214000-07:00
R1: 0.09049 TIME: 2017-08-31T07:58:13.480000-07:00
R1: 0.07828 TIME: 2017-08-31T07:58:14.761000-07:00
R1: 0.05385 TIME: 2017-08-31T07:58:16.277000-07:00
R1: 0.02944 TIME: 2017-08-31T07:58:17.512000-07:00
R1: 0.02944 TIME: 2017-08-31T07:58:18.762000-07:00
R1: 0.04162 TIME: 2017-08-31T07:58:20.157000-07:00
R1: 0.04162 TIME: 2017-08-31T07:58:21.485000-07:00
R1: 0.07824 TIME: 2017-08-31T07:58:22.720000-07:00
R1: 0.07823 TIME: 2017-08-31T07:58:24.142000-07:00
R1: 0.07823 TIME: 2017-08-31T07:58:25.425000-07:00
R1: 0.07823 TIME: 2017-08-31T07:58:26.909000-07:00
R1: 0.07821 TIME: 2017-08-31T07:58:28.331000-07:00
R1: 0.07821 TIME: 2017-08-31T07:58:29.581000-07:00
R1: 0.07821 TIME: 2017-08-31T07:58:30.801000-07:00
R1: 0.07818 TIME: 2017-08-31T07:58:32.239000-07:00
R1: 0.07818 TIME: 2017-08-31T07:58:33.489000-07:00
R1: 0.07818 TIME: 2017-08-31T07:58:34.739000-07:00
R1: 0.07816 TIME: 2017-08-31T07:58:36.163000-07:00
R1: 0.07816 TIME: 2017-08-31T07:58:37.428000-07:00
R1: 0.07816 TIME: 2017-08-31T07:58:38.694000-07:00
R1: 0.07813 TIME: 2017-08-31T07:58:40.086000-07:00
R1: 0.07813 TIME: 2017-08-31T07:58:41.352000-07:00
R1: 0.07812 TIME: 2017-08-31T07:58:42.774000-07:00
R1: 0.07812 TIME: 2017-08-31T07:58:44.055000-07:00
R1: 0.07810 TIME: 2017-08-31T07:58:45.449000-07:00
R1: 0.07810 TIME: 2017-08-31T07:58:46.699000-07:00
R1: 0.07808 TIME: 2017-08-31T07:58:48.152000-07:00
R1: 0.07808 TIME: 2017-08-31T07:58:49.465000-07:00
R1: 0.17588 TIME: 2017-08-31T07:58:50.699000-07:00
R1: 0.21257 TIME: 2017-08-31T07:58:51.981000-07:00
R1: 0.21257 TIME: 2017-08-31T07:58:53.293000-07:00
R1: 0.21255 TIME: 2017-08-31T07:58:54.684000-07:00
R1: 0.21255 TIME: 2017-08-31T07:58:55.950000-07:00
R1: 0.21253 TIME: 2017-08-31T07:58:57.466000-07:00
R1: 0.18805 TIME: 2017-08-31T07:58:58.732000-07:00
R1: 0.17580 TIME: 2017-08-31T07:59:00.154000-07:00
R1: 0.13911 TIME: 2017-08-31T07:59:01.514000-07:00
R1: 0.11466 TIME: 2017-08-31T07:59:02.904000-07:00
R1: 0.11461 TIME: 2017-08-31T07:59:04.389000-07:00
R1: 0.11461 TIME: 2017-08-31T07:59:05.672000-07:00
R1: 0.11461 TIME: 2017-08-31T07:59:06.969000-07:00
R1: 0.11455 TIME: 2017-08-31T07:59:12.269000-07:00
R1: 0.11455 TIME: 2017-08-31T07:59:13.550000-07:00
R1: 0.11455 TIME: 2017-08-31T07:59:14.784000-07:00
R1: 0.11454 TIME: 2017-08-31T07:59:16.223000-07:00
R1: 0.11454 TIME: 2017-08-31T07:59:17.458000-07:00
R1: 0.11454 TIME: 2017-08-31T07:59:18.724000-07:00
R1: 0.11450 TIME: 2017-08-31T07:59:20.116000-07:00
R1: 0.11450 TIME: 2017-08-31T07:59:21.366000-07:00
R1: 0.11447 TIME: 2017-08-31T07:59:22.788000-07:00
R1: 0.11447 TIME: 2017-08-31T07:59:24.069000-07:00
R1: 0.11447 TIME: 2017-08-31T07:59:25.321000-07:00
R1: 0.11447 TIME: 2017-08-31T07:59:26.587000-07:00
R1: 0.10225 TIME: 2017-08-31T07:59:27.836000-07:00
R1: 0.08999 TIME: 2017-08-31T07:59:29.227000-07:00
R1: 0.08999 TIME: 2017-08-31T07:59:30.480000-07:00
R1: 0.08999 TIME: 2017-08-31T07:59:31.715000-07:00
R1: 0.08998 TIME: 2017-08-31T07:59:33.090000-07:00
R1: 0.08998 TIME: 2017-08-31T07:59:34.309000-07:00
R1: 0.08996 TIME: 2017-08-31T07:59:35.671000-07:00
R1: 0.08996 TIME: 2017-08-31T07:59:36.890000-07:00
R1: 0.08996 TIME: 2017-08-31T07:59:38.296000-07:00
R1: 0.08996 TIME: 2017-08-31T07:59:39.546000-07:00
R1: 0.08996 TIME: 2017-08-31T07:59:40.782000-07:00
R1: 0.08992 TIME: 2017-08-31T07:59:42.235000-07:00
R1: 0.08992 TIME: 2017-08-31T07:59:43.485000-07:00
R1: 0.08992 TIME: 2017-08-31T07:59:44.751000-07:00
R1: 0.08991 TIME: 2017-08-31T07:59:46.159000-07:00
R1: 0.08991 TIME: 2017-08-31T07:59:47.409000-07:00
R1: 0.08991 TIME: 2017-08-31T07:59:48.659000-07:00
R1: 0.08987 TIME: 2017-08-31T07:59:50.098000-07:00
R1: 0.07766 TIME: 2017-08-31T07:59:51.364000-07:00
R1: 0.07766 TIME: 2017-08-31T07:59:52.770000-07:00
R1: 0.07766 TIME: 2017-08-31T07:59:54.020000-07:00
R1: 0.07763 TIME: 2017-08-31T07:59:55.380000-07:00
R1: 0.07763 TIME: 2017-08-31T07:59:56.677000-07:00
R1: 0.07763 TIME: 2017-08-31T07:59:58.021000-07:00
R1: 0.07760 TIME: 2017-08-31T07:59:59.427000-07:00
R1: 0.07760 TIME: 2017-08-31T08:00:00.695000-07:00
R1: 0.07759 TIME: 2017-08-31T08:00:02.117000-07:00
R1: 0.07759 TIME: 2017-08-31T08:00:03.493000-07:00
R1: 0.07759 TIME: 2017-08-31T08:00:04.743000-07:00
R1: 0.07755 TIME: 2017-08-31T08:00:06.150000-07:00
R1: 0.07755 TIME: 2017-08-31T08:00:07.448000-07:00
R1: 0.07755 TIME: 2017-08-31T08:00:08.698000-07:00
R1: 0.07753 TIME: 2017-08-31T08:00:10.107000-07:00
R1: 0.07753 TIME: 2017-08-31T08:00:11.341000-07:00
R1: 0.07751 TIME: 2017-08-31T08:00:12.779000-07:00
